"","id","photoURL","lat","long","rubbishRunID","userName","rubbishType","reportedTimeStamp","city","totalNumberOfItemsTagged","datetime","date","X","Y","OBJECTID","Mile","Section_Name","FolderPath","Region","geometry","dist_m"
"46","gk6oPM4oaOz6Scpw8wG3","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fgk6oPM4oaOz6Scpw8wG3.jpg?alt=media&token=8754a6cd-a123-444e-97f2-df9694a94260","34.8342207360244","-118.587212409015","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498391.25404,"Rosamond","1",2023-05-07 22:26:31,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587212409015, 34.8342207360244),4871.84223735713
"47","eJOnBrNgrgH7MDTOAUKM","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FeJOnBrNgrgH7MDTOAUKM.jpg?alt=media&token=3ce7013b-8d5d-4035-84b8-4f96ab1d0de5","34.8342039833269","-118.58722681351","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498381.19974,"Rosamond","2",2023-05-07 22:26:21,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.58722681351, 34.8342039833269),4869.99002044042
"48","sgCpRWgqDjm1ddPIOaA5","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FsgCpRWgqDjm1ddPIOaA5.jpg?alt=media&token=88f5e24c-3fe5-4354-97ec-596dc4b8fb77","34.834211469019","-118.587264503172","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498370.99997,"Rosamond","1",2023-05-07 22:26:10,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587264503172, 34.834211469019),4870.85162629109
"49","b2E82O6HtrDpjJ0tMVK0","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fb2E82O6HtrDpjJ0tMVK0.jpg?alt=media&token=c603c210-60bb-4dec-878e-4acd78b9801c","34.834191860824","-118.587273282614","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498356.00045,"Rosamond","1",2023-05-07 22:25:56,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587273282614, 34.834191860824),4868.67854502463
"50","lJ2wMAxu7TLcjdqV2Mkq","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FlJ2wMAxu7TLcjdqV2Mkq.jpg?alt=media&token=804ee972-1578-4861-bb0e-9091d022ff2a","34.8341907231908","-118.587287454739","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498348.29889,"Rosamond","1",2023-05-07 22:25:48,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587287454739, 34.8341907231908),4868.56390107868
"51","I9WjImCnbe2RYJKajnME","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FI9WjImCnbe2RYJKajnME.jpg?alt=media&token=6ba1de22-62fb-4cdb-973a-66440e25a6f8","34.8341706030337","-118.587336629833","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498328.30145,"Rosamond","6",2023-05-07 22:25:28,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587336629833, 34.8341706030337),4866.37053930981
"52","QRdGhtYtXCmMtKRjAUgH","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FQRdGhtYtXCmMtKRjAUgH.jpg?alt=media&token=aed30817-f72c-453d-9f5b-626f65a13c87","34.8341904927607","-118.587385332826","GDwhEFWVKgfbB9BMx0DT","notracetrails","hard plastic",1683498309.91383,"Rosamond","1",2023-05-07 22:25:09,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587385332826, 34.8341904927607),4868.62950813054
"53","gVDeE0wzSxqsmAnk73vM","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FgVDeE0wzSxqsmAnk73vM.jpg?alt=media&token=7fb408c0-3c11-41d4-bbe5-edb7021df95a","34.8341606432741","-118.587451979485","GDwhEFWVKgfbB9BMx0DT","notracetrails","plastic rubber",1683498269.44351,"Rosamond","1",2023-05-07 22:24:29,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587451979485, 34.8341606432741),4865.38214935348
"54","4liNcAT9EE2K5jO1xYIk","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F4liNcAT9EE2K5jO1xYIk.jpg?alt=media&token=5c8b739f-a88e-481b-8d66-2e4031dd3493","34.8341689594845","-118.587465835519","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498261.38605,"Rosamond","2",2023-05-07 22:24:21,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587465835519, 34.8341689594845),4866.32262842866
"55","NaPldKXdUG1dws1fiICd","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FNaPldKXdUG1dws1fiICd.jpg?alt=media&token=245722a8-7d65-4557-bf05-b74315e07341","34.8341789569407","-118.587491634735","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498249.79878,"Rosamond","1",2023-05-07 22:24:09,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587491634735, 34.8341789569407),4867.46454797572
"56","2evleccs1kW1QBMg9fn3","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F2evleccs1kW1QBMg9fn3.jpg?alt=media&token=b46ee44a-efac-4831-a80d-c7762f877a58","34.8341621502953","-118.587514172205","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498235.06054,"Rosamond","1",2023-05-07 22:23:55,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587514172205, 34.8341621502953),4865.62333989687
"57","st7Axi6YHniR7Z8T5tiy","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fst7Axi6YHniR7Z8T5tiy.jpg?alt=media&token=53bcc22b-33fd-4d54-a599-992b8a16a7ac","34.8341513527134","-118.587536101751","GDwhEFWVKgfbB9BMx0DT","notracetrails","plastic rubber",1683498216.0668,"Rosamond","1",2023-05-07 22:23:36,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587536101751, 34.8341513527134),4864.45036096085
"58","5v8rc6HE6mG8di4bIPNm","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F5v8rc6HE6mG8di4bIPNm.jpg?alt=media&token=dc2285bf-3716-4415-b0a7-eefff2c18a1c","34.8341618469639","-118.587531838667","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498206.85027,"Rosamond","6",2023-05-07 22:23:26,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587531838667, 34.8341618469639),4865.6117376659
"59","H7z2vWcUKeyxOWT6dAeo","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FH7z2vWcUKeyxOWT6dAeo.jpg?alt=media&token=cfd5a105-3f1a-403d-9b08-0cfdff1c63e9","34.8341361374449","-118.587550122043","GDwhEFWVKgfbB9BMx0DT","notracetrails","plastic rubber",1683498178.08277,"Rosamond","1",2023-05-07 22:22:58,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587550122043, 34.8341361374449),4862.77671374828
"60","fu3kV9h6zF89c3zN6c6e","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Ffu3kV9h6zF89c3zN6c6e.jpg?alt=media&token=94629c22-07be-4352-8907-e8846f2ac190","34.8340838971613","-118.587601888067","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498160.14644,"Rosamond","3",2023-05-07 22:22:40,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587601888067, 34.8340838971613),4857.03808882417
"61","hg38pGWBp8JyQjPtnzu5","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fhg38pGWBp8JyQjPtnzu5.jpg?alt=media&token=3cfd489e-08ad-4244-afe3-56965e970b61","34.8340735211683","-118.587593853472","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498136.41479,"Rosamond","1",2023-05-07 22:22:16,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587593853472, 34.8340735211683),4855.87334876629
"62","0lRgSl8LVNdrAre1x4yi","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F0lRgSl8LVNdrAre1x4yi.jpg?alt=media&token=df81fd93-0860-4697-a459-16bb614801de","34.8340770081917","-118.587605942802","GDwhEFWVKgfbB9BMx0DT","notracetrails","otherLitter",1683498117.916,"Rosamond","1",2023-05-07 22:21:57,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587605942802, 34.8340770081917),4856.27780852382
"63","7HaaSIECbrGkwOo3999u","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F7HaaSIECbrGkwOo3999u.jpg?alt=media&token=41675c00-5816-4451-828c-af684e334bd5","34.8340770081917","-118.587605942802","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498105.36369,"Rosamond","2",2023-05-07 22:21:45,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587605942802, 34.8340770081917),4856.27780852382
"64","AuzISo0yhC7YAfXzTAyC","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FAuzISo0yhC7YAfXzTAyC.jpg?alt=media&token=018be754-5f07-41fb-9efe-f5a4fe6da8cb","34.8340511907604","-118.587615419093","GDwhEFWVKgfbB9BMx0DT","notracetrails","cloth",1683498060.27611,"Rosamond","1",2023-05-07 22:21:00,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587615419093, 34.8340511907604),4853.42069687034
"65","CnW3JLn3nmOXOQQVitMD","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FCnW3JLn3nmOXOQQVitMD.jpg?alt=media&token=e939f0c2-cd90-4ceb-a272-c13ead44fc26","34.8340511907604","-118.587615419093","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498051.1589,"Rosamond","1",2023-05-07 22:20:51,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587615419093, 34.8340511907604),4853.42069687034
"66","k6O52YqkzgdvN9gme78J","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fk6O52YqkzgdvN9gme78J.jpg?alt=media&token=8a5e0f24-4b73-4882-9819-3779a0cdd712","34.8339834499423","-118.587669170037","GDwhEFWVKgfbB9BMx0DT","notracetrails","uncategorized",1683498032.2174,"Rosamond","1",2023-05-07 22:20:32,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587669170037, 34.8339834499423),4845.96776882977
"67","xmUQQpUJgID6xAn3Bs5g","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FxmUQQpUJgID6xAn3Bs5g.jpg?alt=media&token=ba4fba9a-4d5e-475e-8871-1e2dec0832ab","34.8339629752429","-118.587680231116","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683498017.54886,"Rosamond","1",2023-05-07 22:20:17,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587680231116, 34.8339629752429),4843.70819541606
"68","5hAggeyLhk7sHvt8muRm","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F5hAggeyLhk7sHvt8muRm.jpg?alt=media&token=ec3102d1-3477-4ee2-8dec-764171a43a70","34.8339644322106","-118.58767630312","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683497993.02308,"Rosamond","1",2023-05-07 22:19:53,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.58767630312, 34.8339644322106),4843.86418989906
"69","3W0TXZtb7VJmvAFY9iKQ","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F3W0TXZtb7VJmvAFY9iKQ.jpg?alt=media&token=6890ced6-bb48-47ad-b86c-5d4c7bef5084","34.8339336010957","-118.587687064061","GDwhEFWVKgfbB9BMx0DT","notracetrails","plastic rubber",1683497984.7764,"Rosamond","1",2023-05-07 22:19:44,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587687064061, 34.8339336010957),4840.45288390679
"70","p9RTqMeleeZxeMqyloWV","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Fp9RTqMeleeZxeMqyloWV.jpg?alt=media&token=6ade3bcf-1afe-4574-bcdf-63b03108994e","34.8338588408418","-118.587699850558","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683497952.13177,"Rosamond","1",2023-05-07 22:19:12,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587699850558, 34.8338588408418),4832.16097998627
"71","0rGDlaC0YTaUR363eggZ","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F0rGDlaC0YTaUR363eggZ.jpg?alt=media&token=90e56ef7-9848-4e96-a679-2830ee90a094","34.8338513307793","-118.587712737419","GDwhEFWVKgfbB9BMx0DT","notracetrails","hard plastic",1683497945.61638,"Rosamond","1",2023-05-07 22:19:05,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587712737419, 34.8338513307793),4831.34634822061
"72","6xIRzyTpFCvLJdhDg3Od","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F6xIRzyTpFCvLJdhDg3Od.jpg?alt=media&token=51027520-c899-4611-bd6f-f5194d05b341","34.8336590851178","-118.587697558939","GDwhEFWVKgfbB9BMx0DT","notracetrails","plastic rubber",1683497892.61789,"Rosamond","1",2023-05-07 22:18:12,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587697558939, 34.8336590851178),4809.94880615756
"73","f9g0omxbM25bo6IOEUIk","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2Ff9g0omxbM25bo6IOEUIk.jpg?alt=media&token=34e7da12-6f02-44bf-ad8a-27a06ee12aac","34.833388626531","-118.587632159359","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683497858.44873,"Rosamond","1",2023-05-07 22:17:38,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587632159359, 34.833388626531),4779.78006280717
"74","NJLNnlAKxrS0C2WVTLYc","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FNJLNnlAKxrS0C2WVTLYc.jpg?alt=media&token=24e00928-5f75-4416-ab2f-7dc535decf15","34.8333381618431","-118.587645646388","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683497846.49876,"Rosamond","1",2023-05-07 22:17:26,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587645646388, 34.8333381618431),4774.18930282393
"75","5A23Ny5Hx7f2gjR2v8CR","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F5A23Ny5Hx7f2gjR2v8CR.jpg?alt=media&token=de95c74a-8c8b-4466-a9a1-4ee3e1ec53f4","34.8333381618431","-118.587645646388","GDwhEFWVKgfbB9BMx0DT","notracetrails","plastic rubber",1683497838.60518,"Rosamond","1",2023-05-07 22:17:18,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587645646388, 34.8333381618431),4774.18930282393
"76","1ACAA8mHXnpUtKwAGJC0","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2F1ACAA8mHXnpUtKwAGJC0.jpg?alt=media&token=5d610e87-748b-452e-8aa3-c6bc8cbf1476","34.8332697645195","-118.5876237549","GDwhEFWVKgfbB9BMx0DT","notracetrails","hard plastic",1683497815.264,"Rosamond","1",2023-05-07 22:16:55,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.5876237549, 34.8332697645195),4766.55261110167
"77","Mv7VhbS1tYwE5mlyVzdN","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FMv7VhbS1tYwE5mlyVzdN.jpg?alt=media&token=70e9dafe-ee50-418e-b62d-c8c8a8dc3bee","34.8332432069152","-118.587631605634","GDwhEFWVKgfbB9BMx0DT","notracetrails","metal",1683497789.46488,"Rosamond","1",2023-05-07 22:16:29,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587631605634, 34.8332432069152),4763.61139072775
"78","kaLpdHdfJk6yED8k57RH","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FkaLpdHdfJk6yED8k57RH.jpg?alt=media&token=337b3878-d12c-4288-9b5b-cca80fc27619","34.8330719451506","-118.587612638459","GDwhEFWVKgfbB9BMx0DT","notracetrails","plastic rubber",1683497766.23883,"Rosamond","1",2023-05-07 22:16:06,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587612638459, 34.8330719451506),4744.54273724704
"79","LHD9QJVdPdu3wQ9c4lmb","https://firebasestorage.googleapis.com:443/v0/b/rubbishproduction-411a1.appspot.com/o/StreetRubbishPhotos%2FLHD9QJVdPdu3wQ9c4lmb.jpg?alt=media&token=072aa7cd-6b46-42fe-bc25-fe0ac9a698be","34.8330451455364","-118.587614298818","GDwhEFWVKgfbB9BMx0DT","notracetrails","plastic rubber",1683497754.14146,"Rosamond","1",2023-05-07 22:15:54,2023-05-07,-118.586791938,34.7904086350001,3062,520,"CA Section E Mile Marker","Mile Marker/1 - Southern California/CA Section E","Southern California Mile Marker",c(-118.587614298818, 34.8330451455364),4741.56552117398
